id,WallOffset,Xaxis,Yaxis,AVG_Lux,W01,W02,W03
2220,1.4,5.448039,-143.857632,291.82,5.683582,5.482071,5.682859
2221,1.4,3.419218,-143.857632,562.67,3.777254,3.466648,3.776571
2222,1.4,1.390397,-143.857632,1254.50875,2.112918,1.488095,2.11242
2223,1.4,15.592144,-142.25721,1077.3475,15.611659,15.693156,15.915494
2224,1.4,13.563323,-142.25721,502.62625,13.584082,13.677666,13.932315
2225,1.4,11.534502,-142.25721,275.04625,11.556943,11.666799,11.964451
2226,1.4,9.505681,-142.25721,212.5975,9.530518,9.663439,10.020928
2227,1.4,7.47686,-142.25721,218.28375,7.505389,7.67347,8.119245
2228,1.4,5.448039,-142.25721,281.515,5.482991,5.710907,6.29742
2229,1.4,3.419218,-142.25721,501.95625,3.468102,3.818246,4.65028
2230,1.4,1.390397,-142.25721,1052.095,1.491479,2.185355,3.43874
2231,1.5,15.492144,-145.358053,1078.47375,15.798913,15.583787,15.510636
2232,1.5,13.491895,-145.358053,458.50875,13.841446,13.59538,13.511579
2233,1.5,11.491645,-145.358053,281.83125,11.898217,11.611042,11.512938
2234,1.5,9.491396,-145.358053,216.10375,9.97755,9.633289,9.514972
2235,1.5,7.491146,-145.358053,210.42,8.095521,7.667216,7.518221
2236,1.5,5.490897,-145.358053,271.96125,6.286922,5.72487,5.524002
2237,1.5,3.490647,-145.358053,451.0575,4.638462,3.842404,3.5366
2238,1.5,1.490397,-145.358053,1066.9525,3.392236,2.180826,1.581924
2239,1.5,15.492144,-143.857632,1286.6325,15.583746,15.511388,15.582998
2240,1.5,13.491895,-143.857632,517.1575,13.595333,13.512331,13.594586
2241,1.5,11.491645,-143.857632,294.14625,11.610988,11.513689,11.610243
2242,1.5,9.491396,-143.857632,228.41625,9.633223,9.515723,9.632481
2243,1.5,7.491146,-143.857632,225.195,7.667133,7.518972,7.666397
2244,1.5,5.490897,-143.857632,291.82,5.724759,5.524751,5.724037
2245,1.5,3.490647,-143.857632,501.89625,3.84224,3.537345,3.841555
2246,1.5,1.490397,-143.857632,1254.50875,2.180536,1.582638,2.18002
2247,1.5,15.492144,-142.35721,1077.3475,15.511388,15.583787,15.798175
2248,1.5,13.491895,-142.35721,449.96875,13.512331,13.59538,13.840712
2249,1.5,11.491645,-142.35721,275.04625,11.513689,11.611043,11.89749
2250,1.5,9.491396,-142.35721,212.5975,9.515723,9.633289,9.976834
2251,1.5,7.491146,-142.35721,218.28375,7.518972,7.667216,8.094824
2252,1.5,5.490897,-142.35721,281.515,5.524751,5.72487,6.286265
2253,1.5,3.490647,-142.35721,451.61,3.537345,3.842405,4.637895
2254,1.5,1.490397,-142.35721,1052.095,1.582638,2.180827,3.391904
2255,1.6,15.392144,-145.258053,1078.47375,15.681993,15.474936,15.41101
2256,1.6,13.420466,-145.258053,458.50875,13.750332,13.51371,13.440569
2257,1.6,11.448788,-145.258053,281.83125,11.831879,11.556042,11.470553
2258,1.6,9.47711,-145.258053,216.10375,9.934291,9.604107,9.501228
2259,1.6,7.505432,-145.258053,210.42,8.072294,7.662289,7.533133
2260,1.6,5.533754,-145.258053,271.96125,6.277639,5.740862,5.567575
2261,1.6,3.562076,-145.258053,451.0575,4.629321,3.870316,3.6087
2262,1.6,1.590397,-145.258053,1066.9525,3.350745,2.18546,1.680049
2263,1.6,15.392144,-143.857632,1286.6325,15.484265,15.41144,15.483517
2264,1.6,13.420466,-143.857632,517.1575,13.524392,13.440952,13.523645
2265,1.6,11.448788,-143.857632,294.14625,11.568532,11.470873,11.567786
2266,1.6,9.47711,-143.857632,228.41625,9.619131,9.501457,9.61839
2267,1.6,7.505432,-143.857632,225.195,7.681112,7.533226,7.680376
2268,1.6,5.533754,-143.857632,291.82,5.765962,5.567434,5.765239
2269,1.6,3.562076,-143.857632,501.89625,3.90745,3.60807,3.906763
2270,1.6,1.590397,-143.857632,1254.50875,2.250568,1.677813,2.250034
2271,1.6,15.392144,-142.45721,1077.3475,15.411762,15.474936,15.681255
2272,1.6,13.420466,-142.45721,449.96875,13.441321,13.51371,13.749597
2273,1.6,11.448788,-142.45721,275.04625,11.471305,11.556042,11.831151
2274,1.6,9.47711,-142.45721,212.5975,9.501979,9.604107,9.933573
2275,1.6,7.505432,-142.45721,218.28375,7.533884,7.662289,8.071594
2276,1.6,5.533754,-142.45721,281.515,5.568324,5.740862,6.276975
2277,1.6,3.562076,-142.45721,451.61,3.609444,3.870317,4.628741
2278,1.6,1.590397,-142.45721,1052.095,1.680766,2.185461,3.350387
2279,1.7,15.292144,-145.158053,1024.89625,15.56548,15.366617,15.312042
2280,1.7,13.349038,-145.158053,480.275,13.659716,13.432668,13.370311
2281,1.7,11.405931,-145.158053,284.125,11.766173,11.501807,11.429048
2282,1.7,9.462824,-145.158053,224.3925,9.891873,9.575902,9.488539
2283,1.7,7.519718,-145.158053,216.41875,8.050267,7.658691,7.549368
2284,1.7,5.576611,-145.158053,282.0275,6.27023,5.758865,5.612919
2285,1.7,3.633504,-145.158053,470.9125,4.623429,3.901901,3.683489
2286,1.7,1.690397,-145.158053,1001.36875,3.314774,2.199197,1.783997
2287,1.7,15.292144,-143.857632,1128.79125,15.384791,15.311493,15.384043
2288,1.7,13.349038,-143.857632,517.1575,13.453456,13.369573,13.452709
2289,1.7,11.405931,-143.857632,294.14625,11.526078,11.428057,11.525333
2290,1.7,9.462824,-143.857632,228.41625,9.60504,9.487191,9.604299
2291,1.7,7.519718,-143.857632,225.195,7.695093,7.54748,7.694357
2292,1.7,5.576611,-143.857632,291.82,5.807188,5.610119,5.806464
2293,1.7,3.633504,-143.857632,501.89625,3.972875,3.678823,3.972186
2294,1.7,1.690397,-143.857632,1093.98375,2.322794,1.77352,2.322244
2295,1.7,15.292144,-142.55721,1014.535,15.312793,15.366617,15.564741
2296,1.7,13.349038,-142.55721,474.67875,13.371062,13.432668,13.65898
2297,1.7,11.405931,-142.55721,283.0125,11.429799,11.501807,11.765444
2298,1.7,9.462824,-142.55721,219.1225,9.48929,9.575902,9.891153
2299,1.7,7.519718,-142.55721,222.14375,7.550118,7.658691,8.049564
2300,1.7,5.576611,-142.55721,285.1825,5.613668,5.758865,6.26956
2301,1.7,3.633504,-142.55721,472.69875,3.684233,3.901902,4.622837
2302,1.7,1.690397,-142.55721,991.68625,1.784714,2.199198,3.314389
2303,1.8,15.192144,-145.058053,1024.89625,15.449382,15.258839,15.213744
2304,1.8,13.277609,-145.058053,480.275,13.569608,13.352265,13.300817
2305,1.8,11.363074,-145.058053,271.08625,11.70111,11.44835,11.38843
2306,1.8,9.448539,-145.058053,224.3925,9.850309,9.548682,9.476911
2307,1.8,7.534003,-145.058053,216.41875,8.029452,7.656424,7.566916
2308,1.8,5.619468,-145.058053,268.53375,6.264702,5.778861,5.659991
2309,1.8,3.704933,-145.058053,470.9125,4.620799,3.93707,3.760807
2310,1.8,1.790397,-145.058053,1001.36875,3.284503,2.221868,1.892809
2311,1.8,15.192144,-143.857632,1128.79125,15.285324,15.211546,15.284576
2312,1.8,13.277609,-143.857632,517.1575,13.382525,13.298195,13.381778
2313,1.8,11.363074,-143.857632,276.32125,11.483628,11.385241,11.482883
2314,1.8,9.448539,-143.857632,228.41625,9.59095,9.472926,9.590208
2315,1.8,7.534003,-143.857632,225.195,7.709074,7.561734,7.708338
2316,1.8,5.619468,-143.857632,273.55,5.848437,5.652807,5.847714
2317,1.8,3.704933,-143.857632,501.89625,4.038503,3.749601,4.037812
2318,1.8,1.790397,-143.857632,1093.98375,2.397016,1.869676,2.396452
2319,1.8,15.192144,-142.65721,1014.535,15.214496,15.258839,15.448642
2320,1.8,13.277609,-142.65721,474.67875,13.301569,13.352265,13.568871
2321,1.8,11.363074,-142.65721,268.39125,11.389181,11.44835,11.700379
2322,1.8,9.448539,-142.65721,219.1225,9.477661,9.548682,9.849587
2323,1.8,7.534003,-142.65721,222.14375,7.567666,7.656425,8.028745
2324,1.8,5.619468,-142.65721,269.80875,5.660739,5.778861,6.264027
2325,1.8,3.704933,-142.65721,472.69875,3.76155,3.937071,4.620195
2326,1.8,1.790397,-142.65721,991.68625,1.893525,2.221869,3.284092
2327,1.9,15.092144,-144.958053,1024.89625,15.33371,15.151614,15.116131
2328,1.9,13.206181,-144.958053,480.275,13.480017,13.272513,13.2321
2329,1.9,11.320217,-144.958053,271.08625,11.6367,11.39568,11.34871
2330,1.9,9.434253,-144.958053,224.3925,9.809609,9.522456,9.466346
2331,1.9,7.548289,-144.958053,216.41875,8.009856,7.65549,7.585769
2332,1.9,5.662325,-144.958053,268.53375,6.26106,5.800829,5.708749
2333,1.9,3.776361,-144.958053,470.9125,4.621436,3.975728,3.840502
2334,1.9,1.890397,-144.958053,1001.36875,3.260091,2.253204,2.005694
2335,1.9,15.092144,-143.857632,1128.79125,15.185864,15.111601,15.185116
2336,1.9,13.206181,-143.857632,517.1575,13.311599,13.226817,13.310853
2337,1.9,11.320217,-143.857632,276.32125,11.44118,11.342425,11.440435
2338,1.9,9.434253,-143.857632,228.41625,9.57686,9.45866,9.576118
2339,1.9,7.548289,-143.857632,225.195,7.723057,7.575989,7.722321
2340,1.9,5.662325,-143.857632,273.55,5.88971,5.695497,5.888986
2341,1.9,3.776361,-143.857632,501.89625,4.104325,3.820404,4.103631
2342,1.9,1.890397,-143.857632,1093.98375,2.473055,1.966216,2.472478
2343,1.9,15.092144,-142.75721,1014.535,15.116883,15.151614,15.332969
2344,1.9,13.206181,-142.75721,474.67875,13.232851,13.272513,13.47928
2345,1.9,11.320217,-142.75721,268.39125,11.349461,11.395681,11.635968
2346,1.9,9.434253,-142.75721,219.1225,9.467096,9.522456,9.808885
2347,1.9,7.548289,-142.75721,222.14375,7.586519,7.655491,8.009146
2348,1.9,5.662325,-142.75721,269.80875,5.709496,5.800829,6.260379
2349,1.9,3.776361,-142.75721,472.69875,3.841243,3.975728,4.620821
2350,1.9,1.890397,-142.75721,991.68625,2.006407,2.253205,3.259653
2351,1,15.992144,-145.858053,973.63625,16.389308,16.135617,16.018202
2352,1,14.116926,-145.858053,546.445,14.563873,14.277784,14.145056
2353,1,12.241708,-145.858053,301.21125,12.752892,12.425176,12.272542
2354,1,10.366489,-145.858053,225.5325,10.963531,10.580536,10.401004
2355,1,8.491271,-145.858053,199.37625,9.208401,8.748908,8.531081
2356,1,6.616053,-145.858053,218.745,7.511537,6.9406,6.664135
2357,1,4.740834,-145.858053,296.775,5.923226,5.180091,4.803637
2358,1,2.865616,-145.858053,532.655,4.558389,3.539442,2.961766
2359,1,0.990397,-145.858053,951.0925,3.675065,2.292344,1.225592
2360,1,15.992144,-143.857632,1674.4375,16.081246,16.011136,16.080497
2361,1,14.116926,-143.857632,754.4075,14.216309,14.136953,14.215562
2362,1,12.241708,-143.857632,345.16125,12.354485,12.263087,12.35374
2363,1,10.366489,-143.857632,247.85375,10.497431,10.38971,10.496688
2364,1,8.491271,-143.857632,220.05125,8.64822,8.517142,8.647481
2365,1,6.616053,-143.857632,240.41125,6.81324,6.64607,6.812509
2366,1,4.740834,-143.857632,339.8825,5.008159,4.778249,5.007446
2367,1,2.865616,-143.857632,725.77,3.282676,2.919926,3.282018
2368,1,0.990397,-143.857632,1630.98,1.871673,1.119447,1.871272
2369,1,15.992144,-141.85721,964.1475,16.018954,16.135618,16.388574
2370,1,14.116926,-141.85721,548.89875,14.145808,14.277785,14.563143
2371,1,12.241708,-141.85721,296.1725,12.273294,12.425176,12.75217
2372,1,10.366489,-141.85721,225.55875,10.401754,10.580537,10.962819
2373,1,8.491271,-141.85721,200.7575,8.531831,8.748909,9.207707
2374,1,6.616053,-141.85721,228.75375,6.664883,6.9406,7.510874
2375,1,4.740834,-141.85721,294.8,4.804382,5.180092,5.922623
2376,1,2.865616,-141.85721,530.32375,2.962497,3.539443,4.557915
2377,1,0.990397,-141.85721,944.8675,1.226207,2.292346,3.674862
2378,1.1,15.892144,-145.758053,1107.775,16.270484,16.024275,15.915471
2379,1.1,14.041926,-145.758053,535.93375,14.467298,14.189836,14.066949
2380,1.1,12.191708,-145.758053,310.04375,12.677673,12.360102,12.21894
2381,1.1,10.341489,-145.758053,227.31625,10.908284,10.537524,10.37172
2382,1.1,8.491271,-145.758053,204.37625,9.170854,8.726586,8.525799
2383,1.1,6.641053,-145.758053,222.8775,7.487662,6.936413,6.682257
2384,1.1,4.790834,-145.758053,305.0525,5.905271,5.188541,4.843808
2385,1.1,2.940616,-145.758053,527.87625,4.530559,3.546084,3.01977
2386,1.1,1.090397,-145.758053,1084.95375,3.609201,2.252793,1.273639
2387,1.1,15.892144,-143.857632,1456.8425,15.981733,15.911185,15.980985
2388,1.1,14.041926,-143.857632,664.54875,14.141777,14.062,14.141029
2389,1.1,12.191708,-143.857632,345.16125,12.304898,12.213129,12.304152
2390,1.1,10.341489,-143.857632,247.85375,10.472717,10.364739,10.471974
2391,1.1,8.491271,-143.857632,220.05125,8.64822,8.517142,8.647481
2392,1.1,6.641053,-143.857632,240.41125,6.83756,6.670999,6.836828
2393,1.1,4.790834,-143.857632,339.8825,5.055627,4.827977,5.054913
2394,1.1,2.940616,-143.857632,639.6575,3.348598,2.993846,3.347936
2395,1.1,1.090397,-143.857632,1426.0325,1.927038,1.209743,1.926609
2396,1.1,15.892144,-141.95721,1096.245,15.916223,16.024276,16.269749
2397,1.1,14.041926,-141.95721,526.29375,14.0677,14.189837,14.466568
2398,1.1,12.191708,-141.95721,307.8675,12.219692,12.360102,12.676949
2399,1.1,10.341489,-141.95721,225.8925,10.372471,10.537524,10.907571
2400,1.1,8.491271,-141.95721,207.99,8.52655,8.726587,9.170157
2401,1.1,6.641053,-141.95721,229.66875,6.683006,6.936414,7.486995
2402,1.1,4.790834,-141.95721,304.56125,4.844554,5.188542,5.90466
2403,1.1,2.940616,-141.95721,519.97625,3.020505,3.546085,4.530071
2404,1.1,1.090397,-141.95721,1078.37,1.27429,2.252794,3.608974
2405,1.2,15.792144,-145.658053,1107.775,16.152025,15.913411,15.813337
2406,1.2,13.966926,-145.658053,535.93375,14.371162,14.102448,13.989522
2407,1.2,12.141708,-145.658053,310.04375,12.602996,12.2957,12.166129
2408,1.2,10.316489,-145.658053,227.31625,10.853736,10.495347,10.34338
2409,1.2,8.491271,-145.658053,204.37625,9.134248,8.705356,8.521688
2410,1.2,6.666053,-145.658053,222.8775,7.465135,6.933756,6.701916
2411,1.2,4.840834,-145.658053,305.0525,5.889383,5.199382,4.886207
2412,1.2,3.015616,-145.658053,527.87625,4.506027,3.557108,3.081754
2413,1.2,1.190397,-145.658053,1084.95375,3.547755,2.221555,1.335005
2414,1.2,15.792144,-143.857632,1456.8425,15.882227,15.811235,15.881479
2415,1.2,13.966926,-143.857632,664.54875,14.06725,13.987048,14.066502
2416,1.2,12.141708,-143.857632,345.16125,12.255315,12.163171,12.254569
2417,1.2,10.316489,-143.857632,247.85375,10.448005,10.339768,10.447261
2418,1.2,8.491271,-143.857632,220.05125,8.64822,8.517142,8.647481
2419,1.2,6.666053,-143.857632,240.41125,6.861885,6.695929,6.861153
2420,1.2,4.840834,-143.857632,339.8825,5.103142,4.877711,5.102428
2421,1.2,3.015616,-143.857632,639.6575,3.414894,3.067818,3.414228
2422,1.2,1.190397,-143.857632,1426.0325,1.985898,1.301458,1.985444
2423,1.2,15.792144,-142.05721,1096.245,15.814088,15.913411,16.151289
2424,1.2,13.966926,-142.05721,526.29375,13.990274,14.102448,14.37043
2425,1.2,12.141708,-142.05721,307.8675,12.166881,12.295701,12.602271
2426,1.2,10.316489,-142.05721,225.8925,10.344131,10.495348,10.85302
2427,1.2,8.491271,-142.05721,207.99,8.522439,8.705357,9.133548
2428,1.2,6.666053,-142.05721,229.66875,6.702665,6.933757,7.464463
2429,1.2,4.840834,-142.05721,304.56125,4.886954,5.199383,5.888765
2430,1.2,3.015616,-142.05721,519.97625,3.082493,3.557109,4.505523
2431,1.2,1.190397,-142.05721,1078.37,1.335682,2.221557,3.547502
2432,1.3,15.692144,-145.558053,1107.775,16.033938,15.803035,15.711811
2433,1.3,13.891926,-145.558053,535.93375,14.275472,14.015629,13.912788
2434,1.3,12.091708,-145.558053,310.04375,12.528872,12.231982,12.11412
2435,1.3,10.291489,-145.558053,227.31625,10.799895,10.454017,10.315993
2436,1.3,8.491271,-145.558053,204.37625,9.098593,8.685225,8.518749
2437,1.3,6.691053,-145.558053,222.8775,7.443967,6.932632,6.723097
2438,1.3,4.890834,-145.558053,305.0525,5.875581,5.2126,4.930777
2439,1.3,3.090616,-145.558053,527.87625,4.484846,3.572475,3.147484
2440,1.3,1.290397,-145.558053,1084.95375,3.49096,2.198986,1.407949
2441,1.3,15.692144,-143.857632,1456.8425,15.782727,15.711285,15.781979
2442,1.3,13.891926,-143.857632,664.54875,13.992727,13.912096,13.99198
2443,1.3,12.091708,-143.857632,345.16125,12.205734,12.113214,12.204988
2444,1.3,10.291489,-143.857632,247.85375,10.423293,10.314797,10.42255
2445,1.3,8.491271,-143.857632,220.05125,8.64822,8.517142,8.647481
2446,1.3,6.691053,-143.857632,240.41125,6.886214,6.72086,6.885483
2447,1.3,4.890834,-143.857632,339.8825,5.150705,4.92745,5.14999
2448,1.3,3.090616,-143.857632,639.6575,3.481544,3.141839,3.480875
2449,1.3,1.290397,-143.857632,1426.0325,2.047952,1.394313,2.047475
2450,1.3,15.692144,-142.15721,1096.245,15.712563,15.803035,16.033201
2451,1.3,13.891926,-142.15721,526.29375,13.91354,14.015629,14.27474
2452,1.3,12.091708,-142.15721,307.8675,12.114872,12.231982,12.528146
2453,1.3,10.291489,-142.15721,225.8925,10.316744,10.454017,10.799178
2454,1.3,8.491271,-142.15721,207.99,8.5195,8.685226,9.097891
2455,1.3,6.691053,-142.15721,229.66875,6.723847,6.932632,7.44329
2456,1.3,4.890834,-142.15721,304.56125,4.931525,5.2126,5.874955
2457,1.3,3.090616,-142.15721,519.97625,3.148225,3.572476,4.484327
2458,1.3,1.290397,-142.15721,1078.37,1.408644,2.198987,3.490681
2459,1.4,15.592144,-145.458053,1078.47375,15.916231,15.693156,15.610907
2460,1.4,13.816926,-145.458053,571.06125,14.180239,13.929391,13.836758
2461,1.4,12.041708,-145.458053,324.43,12.455311,12.168957,12.062923
2462,1.4,10.266489,-145.458053,232.67375,10.746773,10.413543,10.289565
2463,1.4,8.491271,-145.458053,210.5975,9.063902,8.666202,8.516983
2464,1.4,6.716053,-145.458053,227.575,7.42417,6.933039,6.745788
2465,1.4,4.940834,-145.458053,315.04875,5.863879,5.228175,4.977459
2466,1.4,3.165616,-145.458053,564.92875,4.467063,3.592129,3.21673
2467,1.4,1.390397,-145.458053,1066.9525,3.439045,2.185354,1.490772
2468,1.4,15.592144,-143.857632,1286.6325,15.683233,15.611336,15.682485
2469,1.4,13.816926,-143.857632,664.54875,13.91821,13.837145,13.917463
2470,1.4,12.041708,-143.857632,345.16125,12.156157,12.063257,12.155411
2471,1.4,10.266489,-143.857632,247.85375,10.398583,10.289827,10.39784
2472,1.4,8.491271,-143.857632,220.05125,8.64822,8.517142,8.647481
2473,1.4,6.716053,-143.857632,240.41125,6.910549,6.745791,6.909817
2474,1.4,4.940834,-143.857632,339.8825,5.198314,4.977195,5.197597
2475,1.4,3.165616,-143.857632,639.6575,3.548527,3.215905,3.547854
2476,1.4,1.390397,-143.857632,1254.50875,2.112918,1.488095,2.11242
2477,1.4,15.592144,-142.25721,1077.3475,15.611659,15.693156,15.915494
2478,1.4,13.816926,-142.25721,560.87625,13.837509,13.929391,14.179506
2479,1.4,12.041708,-142.25721,316.32,12.063675,12.168957,12.454583
2480,1.4,10.266489,-142.25721,227.165,10.290317,10.413543,10.746054
2481,1.4,8.491271,-142.25721,208.64875,8.517734,8.666202,9.063197
2482,1.4,6.716053,-142.25721,229.2675,6.746538,6.93304,7.423489
2483,1.4,4.940834,-142.25721,313.565,4.978208,5.228175,5.863244
2484,1.4,3.165616,-142.25721,557.02,3.217473,3.59213,4.466529
2485,1.4,1.390397,-142.25721,1052.095,1.491479,2.185355,3.43874
2486,1.5,15.492144,-145.358053,1078.47375,15.798913,15.583787,15.510636
2487,1.5,13.741926,-145.358053,508.48625,14.085472,13.843744,13.761442
2488,1.5,11.991708,-145.358053,324.43,12.382322,12.106636,12.012548
2489,1.5,10.241489,-145.358053,232.67375,10.694382,10.373935,10.264105
2490,1.5,8.491271,-145.358053,210.5975,9.030185,8.648293,8.516391
2491,1.5,6.741053,-145.358053,227.575,7.405754,6.934979,6.769972
2492,1.5,4.990834,-145.358053,315.04875,5.854288,5.246087,5.026196
2493,1.5,3.240616,-145.358053,504.65875,4.45272,3.615999,3.28927
2494,1.5,1.490397,-145.358053,1066.9525,3.392236,2.180826,1.581924
2495,1.5,15.492144,-143.857632,1286.6325,15.583746,15.511388,15.582998
2496,1.5,13.741926,-143.857632,586.985,13.843699,13.762194,13.842951
2497,1.5,11.991708,-143.857632,345.16125,12.106584,12.0133,12.105838
2498,1.5,10.241489,-143.857632,247.85375,10.373875,10.264856,10.373131
2499,1.5,8.491271,-143.857632,220.05125,8.64822,8.517142,8.647481
2500,1.5,6.741053,-143.857632,240.41125,6.934888,6.770722,6.934156
2501,1.5,4.990834,-143.857632,339.8825,5.245967,5.026944,5.24525
2502,1.5,3.240616,-143.857632,562.67,3.615825,3.290014,3.615149
2503,1.5,1.490397,-143.857632,1254.50875,2.180536,1.582638,2.18002
2504,1.5,15.492144,-142.35721,1077.3475,15.511388,15.583787,15.798175
2505,1.5,13.741926,-142.35721,502.62625,13.762194,13.843744,14.084737
2506,1.5,11.991708,-142.35721,316.32,12.0133,12.106636,12.381593
2507,1.5,10.241489,-142.35721,227.165,10.264856,10.373936,10.693661
2508,1.5,8.491271,-142.35721,208.64875,8.517142,8.648293,9.029477
2509,1.5,6.741053,-142.35721,229.2675,6.770722,6.93498,7.405069
2510,1.5,4.990834,-142.35721,313.565,5.026944,5.246088,5.853646
2511,1.5,3.240616,-142.35721,501.95625,3.290014,3.616,4.452171
2512,1.5,1.490397,-142.35721,1052.095,1.582638,2.180827,3.391904
2513,1.6,15.392144,-145.258053,1078.47375,15.681993,15.474936,15.41101
2514,1.6,13.666926,-145.258053,508.48625,13.991179,13.7587,13.686854
2515,1.6,11.941708,-145.258053,304.73125,12.309915,12.04503,11.963006
2516,1.6,10.216489,-145.258053,232.67375,10.64273,10.335204,10.239619
2517,1.6,8.491271,-145.258053,210.5975,8.997452,8.631506,8.516973
2518,1.6,6.766053,-145.258053,227.575,7.388731,6.93845,6.795633
2519,1.6,5.040834,-145.258053,294.18125,5.84682,5.266313,5.076927
2520,1.6,3.315616,-145.258053,504.65875,4.441849,3.644004,3.364892
